LOCACION;COD_CELDA;COD_PLANO_CELDA;COD_GRILLA;PUNTO;ESTE;NORTE;ALTITUD;PROF;TIPO_COMP;NUM_EVAL;T_SUPERB;AREA;N_SUPERVIS;TPH;PORC_EXCESO;CA;prof
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-22;C6;AREA-MNF-MC05-ZA01-22-6;L-X,6,MNF-MC05-ZA01-11;484285.355;9526235.188;266;0.1;Area remediada; ;2025;98.29801012;3;83;;0008-4-2025-258;0.1
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-22;C6;AREA-MNF-MC05-ZA01-22-8;L-X,6,MNF-MC05-ZA01-12;484295.73;9526233.457;266;0.1;Area remediada; ;2025;98.29801012;3;375;;0008-4-2025-261;0.1
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-22;C6;AREA-MNF-MC05-ZA01-22-19;L-X,6,MNF-MC05-ZA01-13;484300.932;9526231.706;266;0.1;Area remediada; ;2025;98.29801012;3;280;;0008-4-2025-264;0.1
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-22;C6;AREA-MNF-MC05-ZA01-22-2;L-X,6,MNF-MC05-ZA01-14;484302.648;9526230.02;266;0.1;Area remediada; ;2025;98.29801012;3;87;;0008-4-2025-267;0.1
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-33;H2;AREA-MNF-MC05-ZA01-33-6;L-X,6,MNF-MC05-ZA01-15;484302.624;9526171.166;266;0.1;Area remediada; ;2025;18.40158877;3;4457;;0008-4-2025-270;0.1
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-33;H2;AREA-MNF-MC05-ZA01-33-2;L-X,6,MNF-MC05-ZA01-16;484302.665;9526172.843;266;0.1;Area remediada; ;2025;18.40158877;3;60;;0008-4-2025-273;0.1
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-33;H2;AREA-MNF-MC05-ZA01-33-4;L-X,6,MNF-MC05-ZA01-17;484304.397;9526174.575;266;0.1;Area remediada; ;2025;18.40158877;3;56;;0008-4-2025-276;0.1
MNF-MC05-ZA01;AREA-MNF-MC05-ZA01-32;H1;AREA-MNF-MC05-ZA01-32-1;L-X,6,MNF-MC05-ZA01-18;484304.286;9526176.206;266;0.1;Area remediada; ;2025;12.02578711;3;189;;0008-4-2025-279;0.1
EA9536;AREA-EA9536-1;D2;AREA-EA9536-1-2;L-X,6,PZEA9536-1;484046.344;9526420.801;273;0.15;Area remediada; ;2025;26.85660457;3;36;;0008-4-2025-282;0.15
EA9536;AREA-EA9536-1;D2;AREA-EA9536-1-1;L-X,6,PZEA9536-2;484048.072;9526420.71;273;0.15;Area remediada; ;2025;26.85660457;3;41;;0008-4-2025-285;0.15
EA9536;AREA-EA9536-1;D2;AREA-EA9536-1-3;L-X,6,PZEA9536-3;484037.675;9526422.006;273;0.15;Area remediada; ;2025;26.85660457;3;22;;0008-4-2025-288;0.15
EA9844;AREA-EA9844-1;D3;AREA-EA9844-1-3;L-X,6,PZEA9844-1;484082.763;9526257.931;267;0.3;Area remediada; ;2025;16.34342778;3;8;;0008-4-2025-291;0.3
EA9844;AREA-EA9844-1;D3;AREA-EA9844-1-1;L-X,6,PZEA9844-2;484082.826;9526259.248;267;0.3;Area remediada; ;2025;16.34342778;3;583;;0008-4-2025-294;0.3
EA9844;AREA-EA9844-1;D3;AREA-EA9844-1-2;L-X,6,PZEA9844-3;484084.373;9526259.497;267;0.3;Area remediada; ;2025;16.34342778;3;44;;0008-4-2025-297;0.3
EA9534;AREA-EA9534-1;E3;AREA-EA9534-1-1;L-X,6,PZEA9534-1;484443.006;9526432.658;269;0.1;Area remediada; ;2025;12.69434748;3;396;;0008-4-2025-300;0.1
EA9534;AREA-EA9534-1;E3;AREA-EA9534-1-2;L-X,6,PZEA9534-2;484443.134;9526431;269;0.1;Area remediada; ;2025;12.69434748;3;1494;;0008-4-2025-303;0.1
EA9534;AREA-EA9534-3;B6;AREA-EA9534-3-5;L-X,6,PZEA9534-3;484455.086;9526443.043;269;0.1;Area remediada; ;2025;38.72466501;3;302;;0008-4-2025-306;0.1
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-9;A11;AREA-MNF-MC9H-ZA01-9-4;L-X,6,MNF-MC9H-ZA01-1;483149.1;9528925.044;281;0.3;Area remediada; ;2025;43.06339062;3;5656;;0008-4-2025-309;0.3
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-9;A11;AREA-MNF-MC9H-ZA01-9-3;L-X,6,MNF-MC9H-ZA01-2;483150.854;9528926.807;281;0.3;Area remediada; ;2025;43.06339062;3;35693;;0008-4-2025-312;0.3
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-9;A11;AREA-MNF-MC9H-ZA01-9-1;L-X,6,MNF-MC9H-ZA01-3;483152.58;9528928.533;281;0.3;Area remediada; ;2025;43.06339062;3;71;;0008-4-2025-315;0.3
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-3;A3;AREA-MNF-MC9H-ZA01-3-6;L-X,6,MNF-MC9H-ZA01-4;483154.311;9528923.343;281;0.3;Area remediada; ;2025;16.33917311;3;3430;;0008-4-2025-318;0.3
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-6;B1;AREA-MNF-MC9H-ZA01-6-5;L-X,6,MNF-MC9H-ZA01-5;483157.936;9528930.452;281;0.3;Area remediada; ;2025;14.15199924;3;18602;;0008-4-2025-321;0.3
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-6;B1;AREA-MNF-MC9H-ZA01-6-1;L-X,6,MNF-MC9H-ZA01-6;483157.904;9528931.895;281;0.3;Area remediada; ;2025;14.15199924;3;15157;;0008-4-2025-324;0.3
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-6;B1;AREA-MNF-MC9H-ZA01-6-2;L-X,6,MNF-MC9H-ZA01-7;483159.512;9528932;281;0.3;Area remediada; ;2025;14.15199924;3;10744;;0008-4-2025-327;0.3
MNF-MC9H-ZA01;AREA-MNF-MC9H-ZA01-6;B1;AREA-MNF-MC9H-ZA01-6-4;L-X,6,MNF-MC9H-ZA01-8;483161.24;9528931.997;281;0.3;Area remediada; ;2025;14.15199924;3;8060;;0008-4-2025-330;0.3
EA10226;AREA-EA10226-2;A3;AREA-EA10226-2-2;L-X,6,PZEA10226-1;482858.136;9529564.201;297;0.1;Area remediada; ;2025;21.3147665;3;42;;0008-4-2025-333;0.1
EA10226;AREA-EA10226-2;A3;AREA-EA10226-2-1;L-X,6,PZEA10226-2;482859.792;9529562.41;297;0.1;Area remediada; ;2025;21.3147665;3;5142;;0008-4-2025-336;0.1
EA10226;AREA-EA10226-2;A3;AREA-EA10226-2-3;L-X,6,PZEA10226-3;482863.316;9529562.424;297;0.1;Area remediada; ;2025;21.3147665;3;9109;;0008-4-2025-339;0.1
EA2292;AREA-EA2292-1;F4;AREA-EA2292-1-8;L-X,6,PZEA2292-1;483197.609;9529560.487;295;0.1;Area remediada; ;2025;63.47184471;3;2838;;0008-4-2025-342;0.1
EA2292;AREA-EA2292-1;F4;AREA-EA2292-1-7;L-X,6,PZEA2292-2;483197.617;9529559.003;295;0.1;Area remediada; ;2025;63.47184471;3;2080;;0008-4-2025-345;0.1
EA2292;AREA-EA2292-1;F4;AREA-EA2292-1-5;L-X,6,PZEA2292-3;483201.081;9529559.003;295;0.1;Area remediada; ;2025;63.47184471;3;11731;;0008-4-2025-348;0.1
EA2292;AREA-EA2292-1;F4;AREA-EA2292-1-3;L-X,6,PZEA2292-4;483202.564;9529553.775;295;0.1;Area remediada; ;2025;63.47184471;3;2000;;0008-4-2025-351;0.1
EA2292;AREA-EA2292-1;F4;AREA-EA2292-1-6;L-X,6,PZEA2292-5;483202.721;9529552.044;295;0.1;Area remediada; ;2025;63.47184471;3;2558;;0008-4-2025-354;0.1
EA2292;AREA-EA2292-1;F4;AREA-EA2292-1-1;L-X,6,PZEA2292-6;483202.909;9529550.397;295;0.1;Area remediada; ;2025;63.47184471;3;3976;;0008-4-2025-357;0.1
EA2292;AREA-EA2292-3;E1;AREA-EA2292-3-1;L-X,6,PZEA2292-7;483215.011;9529519.204;295;0.1;Area remediada; ;2025;14.63718972;3;153;;0008-4-2025-360;0.1
EA2292;AREA-EA2292-3;E1;AREA-EA2292-3-2;L-X,6,PZEA2292-8;483216.449;9529517.375;295;0.1;Area remediada; ;2025;14.63718972;3;52;;0008-4-2025-363;0.1
EA2292;AREA-EA2292-3;E1;AREA-EA2292-3-3;L-X,6,PZEA2292-9;483216.647;9529515.693;295;0.1;Area remediada; ;2025;14.63718972;3;2809;;0008-4-2025-366;0.1
EA10224;AREA-EA10224-2;F2;AREA-EA10224-2-1;L-X,6,PZEA10224-1;483083.221;9529586.762;300;0.1;Area remediada; ;2025;14.89423219;3;4045;;0008-4-2025-369;0.1
EA10224;AREA-EA10224-2;F2;AREA-EA10224-2-2;L-X,6,PZEA10224-2;483086.814;9529590.134;300;0.1;Area remediada; ;2025;14.89423219;3;144;;0008-4-2025-372;0.1
EA10224;AREA-EA10224-3;B3;AREA-EA10224-3-13;L-X,6,PZEA10224-3;483109.282;9529595.376;300;0.4;Area remediada; ;2025;68.81788637;3;1020;;0008-4-2025-375;0.1
EA1186;AREA-EA1186-20;C1;AREA-EA1186-20-1;L-X,6,PZEA1186-1;484422.39;9526280.159;265;0.1;Area remediada; ;2025;11.97335358;3;97;;0008-4-2025-378;0.1
EA1186;AREA-EA1186-20;C1;AREA-EA1186-20-2;L-X,6,PZEA1186-2;484424.001;9526278.675;265;0.1;Area remediada; ;2025;11.97335358;3;582;;0008-4-2025-381;0.1
EA1186;AREA-EA1186-14;D1;AREA-EA1186-14-2;L-X,6,PZEA1186-3;484437.848;9526278.388;265;0.2;Area remediada; ;2025;20.05000669;3;4186;;0008-4-2025-384;0.2
EA1186;AREA-EA1186-5;D3;AREA-EA1186-5-3;L-X,6,PZEA1186-4;484439.497;9526278.498;265;0.2;Area remediada; ;2025;45.85845273;3;16;;0008-4-2025-387;0.2
EA1186;AREA-EA1186-14;D1;AREA-EA1186-14-1;L-X,6,PZEA1186-5;484439.386;9526276.937;265;0.2;Area remediada; ;2025;20.05000669;3;12;;0008-4-2025-390;0.2
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-32;L-X,6,PZEA1186-6;484463.814;9526295.613;265;0.3;Area remediada; ;2025;132.5133799;3;41567;;0008-4-2025-393;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-28;L-X,6,PZEA1186-7;484465.479;9526295.818;265;0.3;Area remediada; ;2025;132.5133799;3;49362;;0008-4-2025-396;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-14;L-X,6,PZEA1186-8;484465.651;9526297.391;265;0.3;Area remediada; ;2025;132.5133799;3;2931;;0008-4-2025-399;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-6;L-X,6,PZEA1186-9;484468.942;9526297.551;265;0.3;Area remediada; ;2025;132.5133799;3;241;;0008-4-2025-402;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-30;L-X,6,PZEA1186-10;484468.942;9526295.819;265;0.3;Area remediada; ;2025;132.5133799;3;6025;;0008-4-2025-405;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-26;L-X,6,PZEA1186-11;484467.21;9526294.087;265;0.3;Area remediada; ;2025;132.5133799;3;17365;;0008-4-2025-408;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-29;L-X,6,PZEA1186-12;484465.478;9526294.087;265;0.3;Area remediada; ;2025;132.5133799;3;52351;;0008-4-2025-411;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-1;L-X,6,PZEA1186-13;484468.942;9526292.355;265;0.3;Area remediada; ;2025;132.5133799;3;343;;0008-4-2025-414;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-12;L-X,6,PZEA1186-14;484468.942;9526290.623;265;0.3;Area remediada; ;2025;132.5133799;3;1575;;0008-4-2025-417;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-10;L-X,6,PZEA1186-16;484467.216;9526285.439;265;0.3;Area remediada; ;2025;132.5133799;3;2173;;0008-4-2025-420;0.3
EA1186;AREA-EA1186-7;D9;AREA-EA1186-7-33;L-X,6,PZEA1186-17;484475.87;9526292.355;265;0.3;Area remediada; ;2025;132.5133799;3;223;;0008-4-2025-423;0.3
EA1185;AREA-EA1185-3;B6;AREA-EA1185-3-16;L-X,6,PZEA1185-1;483899.097;9526417.063;277;0.1;Area remediada; ;2025;36.51838589;3;287;;0008-4-2025-426;0.1
EA1185;AREA-EA1185-3;B6;AREA-EA1185-3-7;L-X,6,PZEA1185-2;483900.829;9526417.063;277;0.1;Area remediada; ;2025;36.51838589;3;1605;;0008-4-2025-429;0.1
EA1185;AREA-EA1185-3;B6;AREA-EA1185-3-10;L-X,6,PZEA1185-3;483902.546;9526418.81;277;0.1;Area remediada; ;2025;36.51838589;3;1851;;0008-4-2025-432;0.1
EA1185;AREA-EA1185-3;B6;AREA-EA1185-3-15;L-X,6,PZEA1185-4;483904.218;9526420.594;277;0.1;Area remediada; ;2025;36.51838589;3;1329;;0008-4-2025-435;0.1
EA1185;AREA-EA1185-3;B6;AREA-EA1185-3-1;L-X,6,PZEA1185-5;483904.293;9526422.258;277;0.1;Area remediada; ;2025;36.51838589;3;4491;;0008-4-2025-438;0.1
EA1185;AREA-EA1185-3;B6;AREA-EA1185-3-11;L-X,6,PZEA1185-6;483899.097;9526418.795;277;0.1;Area remediada; ;2025;36.51838589;3;203;;0008-4-2025-441;0.1
EA1185;AREA-EA1185-8;H2;AREA-EA1185-8-1;L-X,6,PZEA1185-7;483935.485;9526401.488;277;0.1;Area remediada; ;2025;35.11673761;3;0;;0008-4-2025-444;0.1
EA1185;AREA-EA1185-8;H2;AREA-EA1185-8-3;L-X,6,PZEA1185-8;483937.155;9526401.431;277;0.1;Area remediada; ;2025;35.11673761;3;0;;0008-4-2025-447;0.1
EA1185;AREA-EA1185-8;H2;AREA-EA1185-8-2;L-X,6,PZEA1185-9;483937.202;9526399.742;277;0.1;Area remediada; ;2025;35.11673761;3;14;;0008-4-2025-450;0.1
EA1185;AREA-EA1185-8;H2;AREA-EA1185-8-4;L-X,6,PZEA1185-10;483937.37;9526398.172;277;0.1;Area remediada; ;2025;35.11673761;3;0;;0008-4-2025-453;0.1
EA9302;AREA-EA9302-11;B6;AREA-EA9302-11-1;L-X,6,PZEA9302-1;484075.915;9526663.002;278;0.1;Area remediada; ;2025;36.42244624;3;966;;0008-4-2025-456;0.1
EA9302;AREA-EA9302-11;B6;AREA-EA9302-11-7;L-X,6,PZEA9302-2;484077.499;9526663.014;278;0.1;Area remediada; ;2025;36.42244624;3;823;;0008-4-2025-459;0.1
EA9302;AREA-EA9302-11;B6;AREA-EA9302-11-5;L-X,6,PZEA9302-3;484077.499;9526661.282;278;0.1;Area remediada; ;2025;36.42244624;3;21620;;0008-4-2025-462;0.1
EA9302;AREA-EA9302-11;B6;AREA-EA9302-11-2;L-X,6,PZEA9302-4;484077.499;9526664.746;278;0.1;Area remediada; ;2025;36.42244624;3;4535;;0008-4-2025-465;0.1
EA9302;AREA-EA9302-11;B6;AREA-EA9302-11-4;L-X,6,PZEA9302-5;484077.499;9526666.478;278;0.1;Area remediada; ;2025;36.42244624;3;90;;0008-4-2025-468;0.1
EA9302;AREA-EA9302-1;A6;AREA-EA9302-1-3;L-X,6,PZEA9302-6;484082.695;9526617.98;278;0.15;Area remediada; ;2025;23.41672704;3;206;;0008-4-2025-471;0.15
EA9302;AREA-EA9302-1;A6;AREA-EA9302-1-2;L-X,6,PZEA9302-7;484084.502;9526616.379;278;0.15;Area remediada; ;2025;23.41672704;3;94;;0008-4-2025-474;0.15
EA9302;AREA-EA9302-1;A6;AREA-EA9302-1-1;L-X,6,PZEA9302-8;484086.159;9526616.248;278;0.15;Area remediada; ;2025;23.41672704;3;77;;0008-4-2025-477;0.15
EA9302;AREA-EA9302-1;A6;AREA-EA9302-1-5;L-X,6,PZEA9302-9;484084.424;9526619.71;278;0.15;Area remediada; ;2025;23.41672704;3;100;;0008-4-2025-480;0.15
EA9573;AREA-EA9573-2;F1;AREA-EA9573-2-3;L-X,6,PZEA9573-1;483724.242;9526463.765;266;0.4;Area remediada; ;2025;23.08158906;3;2648;;0008-4-2025-483;0.4
EA9573;AREA-EA9573-2;F1;AREA-EA9573-2-4;L-X,6,PZEA9573-2;483725.892;9526462.096;266;0.4;Area remediada; ;2025;23.08158906;3;965;;0008-4-2025-486;0.4
EA9573;AREA-EA9573-2;F1;AREA-EA9573-2-2;L-X,6,PZEA9573-3;483727.489;9526461.98;266;0.4;Area remediada; ;2025;23.08158906;3;1558;;0008-4-2025-489;0.4
EA9573;AREA-EA9573-2;F1;AREA-EA9573-2-1;L-X,6,PZEA9573-4;483727.413;9526460.487;266;0.4;Area remediada; ;2025;23.08158906;3;3106;;0008-4-2025-492;0.4
EA9573;AREA-EA9573-10;B3;AREA-EA9573-10-2;L-X,6,PZEA9573-5;483732.821;9526474.22;266;0.15;Area remediada; ;2025;13.55228727;3;69;;0008-4-2025-495;0.15
EA9573;AREA-EA9573-10;B3;AREA-EA9573-10-1;L-X,6,PZEA9573-6;483732.875;9526475.947;266;0.15;Area remediada; ;2025;13.55228727;3;325;;0008-4-2025-498;0.15
EA9573;AREA-EA9573-10;B3;AREA-EA9573-10-3;L-X,6,PZEA9573-7;483734.553;9526474.22;266;0.15;Area remediada; ;2025;13.55228727;3;307;;0008-4-2025-501;0.15
EA1951;AREA-EA1951-3;F2;AREA-EA1951-3-6;L-X,6,PZEA1951-1;483618.505;9526676.87;266;0.15;Area remediada; ;2025;28.42409203;3;2042;;0008-4-2025-504;0.15
EA1951;AREA-EA1951-4;F1;AREA-EA1951-4-2;L-X,6,PZEA1951-2;483620.237;9526678.602;266;0.15;Area remediada; ;2025;22.31870379;3;3293;;0008-4-2025-507;0.15
EA1951;AREA-EA1951-4;F1;AREA-EA1951-4-1;L-X,6,PZEA1951-3;483621.931;9526678.564;266;0.15;Area remediada; ;2025;22.31870379;3;2853;;0008-4-2025-510;0.15
EA1951;AREA-EA1951-9;B11;AREA-EA1951-9-16;L-X,6,PZEA1951-4R;483653.146;9526663.014;266;0.3;Area remediada; ;2025;63.38064533;3;877;;0008-4-2025-513;0.3
EA1951;AREA-EA1951-8;B3;AREA-EA1951-8-7;L-X,6,PZEA1951-5R;483654.878;9526659.549;266;0.3;Area remediada; ;2025;59.34536486;3;5816;;0008-4-2025-516;0.3
EA1951;AREA-EA1951-11;B8;AREA-EA1951-11-2;L-X,6,PZEA1951-6R;483658.342;9526666.477;266;0.3;Area remediada; ;2025;64.77692021;3;47;;0008-4-2025-519;0.3
EA1951;AREA-EA1951-1;B5;AREA-EA1951-1-4;L-X,6,PZEA1951-7R;483665.284;9526666.494;266;0.3;Area remediada; ;2025;14.52669211;3;341;;0008-4-2025-522;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-17;L-X,6,PZEA9548-1;483762.21;9526250.88;272;0.3;Area remediada; ;2025;47.92082147;3;77;;0008-4-2025-525;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-19;L-X,6,PZEA9548-2;483763.997;9526254.25;272;0.3;Area remediada; ;2025;47.92082147;3;154;;0008-4-2025-528;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-8;L-X,6,PZEA9548-3;483763.997;9526255.982;272;0.3;Area remediada; ;2025;47.92082147;3;0;;0008-4-2025-531;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-9;L-X,6,PZEA9548-4;483762.362;9526255.86;272;0.3;Area remediada; ;2025;47.92082147;3;398;;0008-4-2025-534;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-3;L-X,6,PZEA9548-5;483767.462;9526255.982;272;0.3;Area remediada; ;2025;47.92082147;3;147;;0008-4-2025-537;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-16;L-X,6,PZEA9548-6;483769.194;9526255.982;272;0.3;Area remediada; ;2025;47.92082147;3;5;;0008-4-2025-540;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-2;L-X,6,PZEA9548-7;483770.926;9526255.982;272;0.3;Area remediada; ;2025;47.92082147;3;0;;0008-4-2025-543;0.3
EA9548;AREA-EA9548-5;F3;AREA-EA9548-5-1;L-X,6,PZEA9548-8;483770.926;9526254.25;272;0.3;Area remediada; ;2025;47.92082147;3;0;;0008-4-2025-546;0.3
EA9548;AREA-EA9548-8;B13;AREA-EA9548-8-17;L-X,6,PZEA9548-9;483786.514;9526264.642;272;0.1;Area remediada; ;2025;36.91150064;3;582;;0008-4-2025-549;0.1
EA9548;AREA-EA9548-15;B11;AREA-EA9548-15-4;L-X,6,PZEA9548-10;483786.526;9526266.355;272;0.1;Area remediada; ;2025;34.77664542;3;819;;0008-4-2025-552;0.1
EA9548;AREA-EA9548-15;B11;AREA-EA9548-15-3;L-X,6,PZEA9548-11;483788.246;9526264.642;272;0.1;Area remediada; ;2025;34.77664542;3;3375;;0008-4-2025-555;0.1
EA9548;AREA-EA9548-15;B11;AREA-EA9548-15-5;L-X,6,PZEA9548-12;483789.978;9526264.642;272;0.1;Area remediada; ;2025;34.77664542;3;2917;;0008-4-2025-558;0.1
EA9548;AREA-EA9548-15;B11;AREA-EA9548-15-1;L-X,6,PZEA9548-13;483791.71;9526264.642;272;0.1;Area remediada; ;2025;34.77664542;3;967;;0008-4-2025-561;0.1
EA9548;AREA-EA9548-15;B11;AREA-EA9548-15-6;L-X,6,PZEA9548-14;483791.71;9526262.91;272;0.1;Area remediada; ;2025;34.77664542;3;2396;;0008-4-2025-564;0.1
EA9527;AREA-EA9527-12;D1;AREA-EA9527-12-4;L-X,6,PZEA9527-1;484172.979;9526032.398;268;0.2;Area remediada; ;2025;11.60937594;3;577;;0008-4-2025-567;0.2
EA9527;AREA-EA9527-12;D1;AREA-EA9527-12-2;L-X,6,PZEA9527-2;484174.493;9526032.547;268;0.2;Area remediada; ;2025;11.60937594;3;0;;0008-4-2025-570;0.2
