LOCACION;COD_CELDA;COD_PLANO_CELDA;COD_GRILLA;PUNTO;ESTE;NORTE;ALTITUD;PROF;TIPO_COMP;NUM_EVAL;T_SUPERB;AREA;N_SUPERVIS;TPH;PORC_EXCESO;CA;prof
EA9527;AREA-EA9527-12;D1;AREA-EA9527-12-5;L-X,6,PZEA9527-3;484176.225;9526032.547;268;0.2;Area remediada; ;2025;11.60937594;3;0;;0008-4-2025-573;0.2
EA9527;AREA-EA9527-2;A12;AREA-EA9527-2-2;L-X,6,PZEA9527-4;484186.641;9526034.364;268;0.4;Area remediada; ;2025;14.93284949;3;0;;0008-4-2025-576;0.4
EA9527;AREA-EA9527-3;A11;AREA-EA9527-3-5;L-X,6,PZEA9527-5;484186.67;9526035.935;268;0.4;Area remediada; ;2025;49.09182602;3;0;;0008-4-2025-579;0.4
EA9527;AREA-EA9527-3;A11;AREA-EA9527-3-7;L-X,6,PZEA9527-6;484188.35;9526036.011;268;0.4;Area remediada; ;2025;49.09182602;3;9946;;0008-4-2025-582;0.4
EA9527;AREA-EA9527-3;A11;AREA-EA9527-3-17;L-X,6,PZEA9527-7;484188.34;9526034.292;268;0.4;Area remediada; ;2025;49.09182602;3;584;;0008-4-2025-585;0.4
EA9527;AREA-EA9527-3;A11;AREA-EA9527-3-3;L-X,6,PZEA9527-8;484190.082;9526036.011;268;0.4;Area remediada; ;2025;49.09182602;3;4616;;0008-4-2025-588;0.4
EA9527;AREA-EA9527-3;A11;AREA-EA9527-3-6;L-X,6,PZEA9527-9;484190.082;9526037.743;268;0.4;Area remediada; ;2025;49.09182602;3;3440;;0008-4-2025-591;0.4
EA9527;AREA-EA9527-3;A11;AREA-EA9527-3-1;L-X,6,PZEA9527-10;484195.303;9526039.331;268;0.4;Area remediada; ;2025;49.09182602;3;286;;0008-4-2025-594;0.4
EA9527;AREA-EA9527-3;A11;AREA-EA9527-3-12;L-X,6,PZEA9527-11;484195.278;9526036.011;268;0.4;Area remediada; ;2025;49.09182602;3;9955;;0008-4-2025-597;0.4
EA9838;AREA-EA9838-3;C2;AREA-EA9838-3-2;L-X,6,PZEA9838-1;483819.36;9526094.958;271;0.1;Area remediada; ;2025;17.92009376;3;0;;0008-4-2025-600;0.1
EA9838;AREA-EA9838-3;C2;AREA-EA9838-3-1;L-X,6,PZEA9838-2;483819.493;9526098.114;271;0.1;Area remediada; ;2025;17.92009376;3;13;;0008-4-2025-603;0.1
EA9838;AREA-EA9838-2;E5;AREA-EA9838-2-1;L-X,6,PZEA9838-3;483840.21;9526087.976;271;0.1;Area remediada; ;2025;64.20152002;3;472;;0008-4-2025-606;0.1
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-3;L-X,6,PZEA9558-1;484337.306;9526112.221;255;0.25;Area remediada; ;2025;62.29435005;3;14;;0008-4-2025-609;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-5;L-X,6,PZEA9558-2;484337.311;9526110.495;255;0.25;Area remediada; ;2025;62.29435005;3;0;;0008-4-2025-612;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-18;L-X,6,PZEA9558-3;484337.306;9526113.954;255;0.25;Area remediada; ;2025;62.29435005;3;44;;0008-4-2025-615;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-10;L-X,6,PZEA9558-4;484340.77;9526112.221;255;0.25;Area remediada; ;2025;62.29435005;3;44;;0008-4-2025-618;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-19;L-X,6,PZEA9558-5;484340.77;9526110.489;255;0.25;Area remediada; ;2025;62.29435005;3;0;;0008-4-2025-621;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-6;L-X,6,PZEA9558-6;484344.235;9526112.221;255;0.25;Area remediada; ;2025;62.29435005;3;928;;0008-4-2025-624;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-22;L-X,6,PZEA9558-7;484344.235;9526113.954;255;0.25;Area remediada; ;2025;62.29435005;3;243;;0008-4-2025-627;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-7;L-X,6,PZEA9558-8;484344.235;9526115.686;255;0.25;Area remediada; ;2025;62.29435005;3;98;;0008-4-2025-630;0.25
EA9558;AREA-EA9558-8;B12;AREA-EA9558-8-17;L-X,6,PZEA9558-9;484342.546;9526115.625;255;0.25;Area remediada; ;2025;62.29435005;3;40;;0008-4-2025-633;0.25
EA9558;AREA-EA9558-3;B5;AREA-EA9558-3-3;L-X,6,PZEA9558-10;484347.699;9526124.346;255;0.3;Area remediada; ;2025;26.55716147;3;680;;0008-4-2025-636;0.3
EA9558;AREA-EA9558-3;B5;AREA-EA9558-3-9;L-X,6,PZEA9558-11;484349.431;9526124.346;255;0.3;Area remediada; ;2025;26.55716147;3;1639;;0008-4-2025-639;0.3
EA9558;AREA-EA9558-3;B5;AREA-EA9558-3-6;L-X,6,PZEA9558-12;484349.431;9526126.078;255;0.3;Area remediada; ;2025;26.55716147;3;1681;;0008-4-2025-642;0.3
EA9558;AREA-EA9558-3;B5;AREA-EA9558-3-12;L-X,6,PZEA9558-13;484347.699;9526126.078;255;0.3;Area remediada; ;2025;26.55716147;3;41;;0008-4-2025-645;0.3
EA9558;AREA-EA9558-3;B5;AREA-EA9558-3-8;L-X,6,PZEA9558-14;484347.668;9526127.566;255;0.3;Area remediada; ;2025;26.55716147;3;18;;0008-4-2025-648;0.3
EA9558;AREA-EA9558-3;B5;AREA-EA9558-3-4;L-X,6,PZEA9558-15;484351.163;9526124.346;255;0.3;Area remediada; ;2025;26.55716147;3;1196;;0008-4-2025-651;0.3
EA5957;AREA-EA5957-4;B2;AREA-EA5957-4-4;L-X,6,PZEA5957-1;484486.208;9526593.66;265;0.3;Area remediada; ;2025;28.41453906;3;2616;;0008-4-2025-654;0.3
EA5957;AREA-EA5957-4;B2;AREA-EA5957-4-3;L-X,6,PZEA5957-2;484486.263;9526592;269;0.3;Area remediada; ;2025;28.41453906;3;1325;;0008-4-2025-657;0.3
EA5957;AREA-EA5957-4;B2;AREA-EA5957-4-6;L-X,6,PZEA5957-3;484487.995;9526592;269;0.3;Area remediada; ;2025;28.41453906;3;1201;;0008-4-2025-660;0.3
EA5957;AREA-EA5957-4;B2;AREA-EA5957-4-2;L-X,6,PZEA5957-4;484487.995;9526593.4;269;0.3;Area remediada; ;2025;28.41453906;3;4546;;0008-4-2025-663;0.3
EA5957;AREA-EA5957-4;B2;AREA-EA5957-4-5;L-X,6,PZEA5957-5;484486.263;9526590.268;269;0.3;Area remediada; ;2025;28.41453906;3;4265;;0008-4-2025-666;0.3
EA5957;AREA-EA5957-4;B2;AREA-EA5957-4-7;L-X,6,PZEA5957-6;484487.888;9526588.737;269;0.3;Area remediada; ;2025;28.41453906;3;3990;;0008-4-2025-669;0.3
EA5957;AREA-EA5957-8;D2;AREA-EA5957-8-2;L-X,6,PZEA5957-7;484489.561;9526609.4;269;0.15;Area remediada; ;2025;38.69280538;3;1201;;0008-4-2025-672;0.15
EA5957;AREA-EA5957-8;D2;AREA-EA5957-8-1;L-X,6,PZEA5957-8;484489.727;9526611.052;269;0.15;Area remediada; ;2025;38.69280538;3;508;;0008-4-2025-675;0.15
EA5957;AREA-EA5957-8;D2;AREA-EA5957-8-3;L-X,6,PZEA5957-9;484493.166;9526616.257;269;0.15;Area remediada; ;2025;38.69280538;3;311;;0008-4-2025-678;0.15
EA5957;AREA-EA5957-9;D4;AREA-EA5957-9-1;L-X,6,PZEA5957-10;484493.148;9526624.953;269;0.15;Area remediada; ;2025;16.88592884;3;40;;0008-4-2025-681;0.15
EA5957;AREA-EA5957-9;D4;AREA-EA5957-9-2;L-X,6,PZEA5957-11;484493.191;9526626.641;269;0.15;Area remediada; ;2025;16.88592884;3;38;;0008-4-2025-684;0.15
EA5957;AREA-EA5957-9;D4;AREA-EA5957-9-5;L-X,6,PZEA5957-12;484494.923;9526626.641;269;0.15;Area remediada; ;2025;16.88592884;3;21;;0008-4-2025-687;0.15
EA9848;AREA-EA9848-4;C1;AREA-EA9848-4-3;L-X,6,PZEA9848-1;483384.697;9527480.422;278;0.25;Area remediada; ;2025;15.96827958;3;2309;;0008-4-2025-690;0.25
EA9848;AREA-EA9848-4;C1;AREA-EA9848-4-1;L-X,6,PZEA9848-2;483384.828;9527479.028;278;0.25;Area remediada; ;2025;15.96827958;3;2375;;0008-4-2025-693;0.25
EA9848;AREA-EA9848-4;C1;AREA-EA9848-4-2;L-X,6,PZEA9848-3;483386.41;9527478.81;278;0.25;Area remediada; ;2025;15.96827958;3;0;;0008-4-2025-696;0.25
EA9848;AREA-EA9848-4;C1;AREA-EA9848-4-4;L-X,6,PZEA9848-4;483386.417;9527480.527;278;0.2;Area remediada; ;2025;15.96827958;3;372;;0008-4-2025-699;0.2
EA9569;AREA-EA9569-10;B6;AREA-EA9569-10-7;L-X,6,PZEA9569-1;480848.956;9527418.188;283;0.15;Area remediada; ;2025;65.55556843;3;0;;0008-4-2025-702;0.15
EA9569;AREA-EA9569-11;B8;AREA-EA9569-11-7;L-X,6,PZEA9569-2;480852.294;9527414.529;283;0.15;Area remediada; ;2025;42.23347006;3;20;;0008-4-2025-705;0.15
EA9569;AREA-EA9569-10;B6;AREA-EA9569-10-18;L-X,6,PZEA9569-3;480850.688;9527412.992;283;0.15;Area remediada; ;2025;65.55556843;3;76;;0008-4-2025-708;0.15
EA9569;AREA-EA9569-11;B8;AREA-EA9569-11-6;L-X,6,PZEA9569-4;480852.42;9527411.26;283;0.15;Area remediada; ;2025;42.23347006;3;339;;0008-4-2025-711;0.15
EA9569;AREA-EA9569-11;B8;AREA-EA9569-11-5;L-X,6,PZEA9569-5;480854.074;9527411.237;283;0.15;Area remediada; ;2025;42.23347006;3;1874;;0008-4-2025-714;0.15
EA9569;AREA-EA9569-8;B10;AREA-EA9569-8-14;L-X,6,PZEA9569-6;480852.42;9527409.528;283;0.15;Area remediada; ;2025;25.02903946;3;3183;;0008-4-2025-717;0.15
EA9569;AREA-EA9569-11;B8;AREA-EA9569-11-8;L-X,6,PZEA9569-7;480850.688;9527409.528;283;0.15;Area remediada; ;2025;42.23347006;3;1401;;0008-4-2025-720;0.15
EA9569;AREA-EA9569-6;D1;AREA-EA9569-6-1;L-X,6,PZEA9569-8;480871.548;9527416.47;283;0.1;Area remediada; ;2025;11.43270738;3;0;;0008-4-2025-723;0.1
EA9569;AREA-EA9569-6;D1;AREA-EA9569-6-2;L-X,6,PZEA9569-9;480873.151;9527416.507;283;0.1;Area remediada; ;2025;11.43270738;3;11506;;0008-4-2025-726;0.1
EA9569;AREA-EA9569-5;D3;AREA-EA9569-5-2;L-X,6,PZEA9569-10;480873.245;9527418.147;283;0.1;Area remediada; ;2025;33.57170404;3;8150;;0008-4-2025-729;0.1
EA9089;AREA-EA9089-4;E1-1;AREA-EA9089-4-5;L-X,6,PZEA9089-1;479458.118;9526491.186;264;0.4;Area remediada; ;2025;20.54573692;3;83;;0008-4-2025-732;0.4
EA9089;AREA-EA9089-9;B17;AREA-EA9089-9-11;L-X,6,PZEA9089-2;479458.119;9526489.809;264;0.4;Area remediada; ;2025;64.44409578;3;21;;0008-4-2025-735;0.4
EA9089;AREA-EA9089-9;B17;AREA-EA9089-9-6;L-X,6,PZEA9089-3;479459.851;9526489.809;264;0.4;Area remediada; ;2025;64.44409578;3;1043;;0008-4-2025-738;0.4
EA9089;AREA-EA9089-9;B17;AREA-EA9089-9-17;L-X,6,PZEA9089-4;479461.583;9526489.809;264;0.4;Area remediada; ;2025;64.44409578;3;0;;0008-4-2025-741;0.4
EA9089;AREA-EA9089-9;B17;AREA-EA9089-9-3;L-X,6,PZEA9089-5;479461.583;9526488.077;264;0.4;Area remediada; ;2025;64.44409578;3;0;;0008-4-2025-744;0.4
EA9089;AREA-EA9089-9;B17;AREA-EA9089-9-5;L-X,6,PZEA9089-6;479463.315;9526486.344;264;0.4;Area remediada; ;2025;64.44409578;3;31;;0008-4-2025-747;0.4
EA9089;AREA-EA9089-8;B15;AREA-EA9089-8-29;L-X,6,PZEA9089-7;479465.047;9526486.344;264;0.4;Area remediada; ;2025;135.0556129;3;31;;0008-4-2025-750;0.4
EA9089;AREA-EA9089-9;B17;AREA-EA9089-9-2;L-X,6,PZEA9089-8;479466.779;9526484.613;264;0.4;Area remediada; ;2025;64.44409578;3;1303;;0008-4-2025-753;0.4
EA9089;AREA-EA9089-9;B17;AREA-EA9089-9-8;L-X,6,PZEA9089-9;479461.742;9526483.157;264;0.4;Area remediada; ;2025;64.44409578;3;3641;;0008-4-2025-756;0.4
EA9089;AREA-EA9089-7;B8;AREA-EA9089-7-4;L-X,6,PZEA9089-10;479473.707;9526470.756;264;0.2;Area remediada; ;2025;20.13362004;3;1739;;0008-4-2025-759;0.2
EA9089;AREA-EA9089-7;B8;AREA-EA9089-7-3;L-X,6,PZEA9089-11;479473.743;9526469.055;264;0.2;Area remediada; ;2025;20.13362004;3;599;;0008-4-2025-762;0.2
EA9089;AREA-EA9089-7;B8;AREA-EA9089-7-1;L-X,6,PZEA9089-12;479475.439;9526469.024;264;0.2;Area remediada; ;2025;20.13362004;3;263;;0008-4-2025-765;0.2
EA9089;AREA-EA9089-7;B8;AREA-EA9089-7-5;L-X,6,PZEA9089-13;479475.431;9526470.749;264;0.2;Area remediada; ;2025;20.13362004;3;1636;;0008-4-2025-768;0.2
EA622;AREA-EA622-10;H2;AREA-EA622-10-3;L-X,6,PZEA622-1;479439.066;9527764.383;281;0.1;Area remediada; ;2025;13.28316408;3;2565;;0008-4-2025-771;0.1
EA622;AREA-EA622-11;I3;AREA-EA622-11-3;L-X,6,PZEA622-2;479440.59;9527762.786;281;0.1;Area remediada; ;2025;19.52893145;3;147;;0008-4-2025-774;0.1
EA622;AREA-EA622-11;I3;AREA-EA622-11-2;L-X,6,PZEA622-3;479442.305;9527759.306;281;0.1;Area remediada; ;2025;19.52893145;3;842;;0008-4-2025-777;0.1
EA622;AREA-EA622-11;I3;AREA-EA622-11-1;L-X,6,PZEA622-4;479442.566;9527757.693;281;0.1;Area remediada; ;2025;19.52893145;3;234;;0008-4-2025-780;0.1
EA622;AREA-EA622-8;M1;AREA-EA622-8-2;L-X,6,PZEA622-5;479452.935;9527755.928;281;0.15;Area remediada; ;2025;20.1427199;3;2247;;0008-4-2025-783;0.15
EA622;AREA-EA622-8;M1;AREA-EA622-8-1;L-X,6,PZEA622-6;479453.109;9527757.614;281;0.15;Area remediada; ;2025;20.1427199;3;1087;;0008-4-2025-786;0.15
EA622;AREA-EA622-8;M1;AREA-EA622-8-3;L-X,6,PZEA622-7;479454.655;9527755.938;281;0.15;Area remediada; ;2025;20.1427199;3;1804;;0008-4-2025-789;0.15
EA622;AREA-EA622-8;M1;AREA-EA622-8-4;L-X,6,PZEA622-8;479456.34;9527755.912;281;0.15;Area remediada; ;2025;20.1427199;3;1182;;0008-4-2025-792;0.15
EA9954;AREA-EA9954-8;B2;AREA-EA9954-8-2;L-X,6,PZEA9954-1R;479716.161;9526716.685;283;0.3;Area remediada; ;2025;25.36809659;3;327;;0008-4-2025-795;0.3
EA9954;AREA-EA9954-6;E1;AREA-EA9954-6-1;L-X,6,PZEA9954-2R;479710.961;9526708.123;283;0.1;Area remediada; ;2025;9.998353195;3;70;;0008-4-2025-798;0.1
EA9954;AREA-EA9954-5;C1;AREA-EA9954-5-4;L-X,6,PZEA9954-3R;479709.326;9526714.7;283;0.4;Area remediada; ;2025;15.50094237;3;0;;0008-4-2025-801;0.4
EA9954;AREA-EA9954-1;H5;AREA-EA9954-1-3;L-X,6,PZEA9954-4;479667.794;9526718.385;283;0.25;Area remediada; ;2025;25.08641953;3;987;;0008-4-2025-804;0.25
EA9954;AREA-EA9954-1;H5;AREA-EA9954-1-2;L-X,6,PZEA9954-5;479671.033;9526716.633;283;0.25;Area remediada; ;2025;25.08641953;3;2243;;0008-4-2025-807;0.25
EA9954;AREA-EA9954-1;H5;AREA-EA9954-1-4;L-X,6,PZEA9954-6;479676.43;9526713.303;283;0.25;Area remediada; ;2025;25.08641953;3;1984;;0008-4-2025-810;0.25
EA9954;AREA-EA9954-1;H5;AREA-EA9954-1-1;L-X,6,PZEA9954-7;479678.219;9526711.713;283;0.25;Area remediada; ;2025;25.08641953;3;30;;0008-4-2025-813;0.25
EA9954;AREA-EA9954-3;H2;AREA-EA9954-3-1;L-X,6,PZEA9954-8;479684.982;9526709.706;283;0.15;Area remediada; ;2025;16.20557249;3;0;;0008-4-2025-816;0.15
EA9954;AREA-EA9954-2;H3;AREA-EA9954-2-3;L-X,6,PZEA9954-9;479684.956;9526708.216;283;0.15;Area remediada; ;2025;12.56433243;3;5494;;0008-4-2025-819;0.15
EA9954;AREA-EA9954-3;H2;AREA-EA9954-3-4;L-X,6,PZEA9954-10;479688.447;9526707.841;283;0.15;Area remediada; ;2025;16.20557249;3;1085;;0008-4-2025-822;0.15
EA9954;AREA-EA9954-3;H2;AREA-EA9954-3-3;L-X,6,PZEA9954-11;479690.259;9526707.971;283;0.15;Area remediada; ;2025;16.20557249;3;18;;0008-4-2025-825;0.15
EA5787;AREA-EA5787-6;B1;AREA-EA5787-6-4;L-X,6,PZEA5787-1;479941.345;9526621.55;278;0.1;Area remediada; ;2025;12.65737533;3;18;;0008-4-2025-828;0.1
EA5787;AREA-EA5787-6;B1;AREA-EA5787-6-5;L-X,6,PZEA5787-2;479941.361;9526623.177;278;0.1;Area remediada; ;2025;12.65737533;3;31;;0008-4-2025-831;0.1
EA5787;AREA-EA5787-6;B1;AREA-EA5787-6-2;L-X,6,PZEA5787-3;479943.059;9526621.645;278;0.1;Area remediada; ;2025;12.65737533;3;14;;0008-4-2025-834;0.1
EA5787;AREA-EA5787-7;B3;AREA-EA5787-7-1;L-X,6,PZEA5787-4;479944.825;9526623.177;278;0.2;Area remediada; ;2025;26.51972757;3;153;;0008-4-2025-837;0.2
EA5787;AREA-EA5787-7;B3;AREA-EA5787-7-3;L-X,6,PZEA5787-5;479944.825;9526624.909;278;0.2;Area remediada; ;2025;26.51972757;3;1676;;0008-4-2025-840;0.2
EA5787;AREA-EA5787-7;B3;AREA-EA5787-7-2;L-X,6,PZEA5787-6;479944.805;9526626.648;278;0.2;Area remediada; ;2025;26.51972757;3;178;;0008-4-2025-843;0.2
EA5787;AREA-EA5787-7;B3;AREA-EA5787-7-4;L-X,6,PZEA5787-7;479944.849;9526628.36;278;0.2;Area remediada; ;2025;26.51972757;3;30;;0008-4-2025-846;0.2
EA5787;AREA-EA5787-3;B10;AREA-EA5787-3-3;L-X,6,PZEA5787-8;479946.465;9526628.462;278;0.2;Area remediada; ;2025;40.72122277;3;52;;0008-4-2025-849;0.2
EA689;AREA-EA689-2;I2;AREA-EA689-2-1;L-X,6,PZEA689-1;479835.756;9526874.568;282;0.25;Area remediada; ;2025;14.56484339;3;883;;0008-4-2025-852;0.25
EA689;AREA-EA689-2;I2;AREA-EA689-2-2;L-X,6,PZEA689-2;479837.457;9526874.358;282;0.25;Area remediada; ;2025;14.56484339;3;844;;0008-4-2025-855;0.25
EA689;AREA-EA689-1;G1;AREA-EA689-1-1;L-X,6,PZEA689-3;479839.17;9526874.324;282;0.25;Area remediada; ;2025;16.18730281;3;1583;;0008-4-2025-858;0.25
EA689;AREA-EA689-6;H3;AREA-EA689-6-1;L-X,6,PZEA689-4;479842.702;9526879.603;282;0.25;Area remediada; ;2025;13.86376009;3;0;;0008-4-2025-861;0.25
EA689;AREA-EA689-7;H4;AREA-EA689-7-1;L-X,6,PZEA689-5;479840.951;9526881.205;282;0.25;Area remediada; ;2025;10.08109271;3;31;;0008-4-2025-864;0.25
EA9071;AREA-EA9071-1;C5;AREA-EA9071-1-2;L-X,6,PZEA9071-1;480034.867;9526789.421;280;0.1;Area remediada; ;2025;9.228959303;3;747;;0008-4-2025-867;0.1
EA9071;AREA-EA9071-1;C5;AREA-EA9071-1-1;L-X,6,PZEA9071-2;480038.36;9526787.73;280;0.1;Area remediada; ;2025;9.228959303;3;691;;0008-4-2025-870;0.1
EA9071;AREA-EA9071-5;C7;AREA-EA9071-5-1;L-X,6,PZEA9071-3;480045.261;9526787.698;280;0.1;Area remediada; ;2025;18.8296817;3;2433;;0008-4-2025-873;0.1
EA627;AREA-EA627-5;D7;AREA-EA627-5-3;L-X,6,PZEA627-1;479206.998;9527849.506;275;0.15;Area remediada; ;2025;12.98727098;3;0;;0008-4-2025-876;0.15
EA627;AREA-EA627-5;D7;AREA-EA627-5-1;L-X,6,PZEA627-2;479207.062;9527851.145;275;0.15;Area remediada; ;2025;12.98727098;3;0;;0008-4-2025-879;0.15
EA627;AREA-EA627-5;D7;AREA-EA627-5-2;L-X,6,PZEA627-3;479208.6;9527851.011;275;0.15;Area remediada; ;2025;12.98727098;3;0;;0008-4-2025-882;0.15
EA627;AREA-EA627-4;D6;AREA-EA627-4-2;L-X,6,PZEA627-4;479208.717;9527849.485;275;0.15;Area remediada; ;2025;13.823811;3;0;;0008-4-2025-885;0.15
EA9267;AREA-EA9267-2;E2;AREA-EA9267-2-2;L-X,6,PZEA9267-1;479752.594;9526555.614;260;0.3;Area remediada; ;2025;22.10162588;3;454;;0008-4-2025-888;0.3
EA9267;AREA-EA9267-2;E2;AREA-EA9267-2-1;L-X,6,PZEA9267-2;479754.308;9526557.35;260;0.3;Area remediada; ;2025;22.10162588;3;1694;;0008-4-2025-891;0.3
EA9267;AREA-EA9267-2;E2;AREA-EA9267-2-4;L-X,6,PZEA9267-3;479754.388;9526560.879;260;0.3;Area remediada; ;2025;22.10162588;3;1529;;0008-4-2025-894;0.3
EA9267;AREA-EA9267-2;E2;AREA-EA9267-2-5;L-X,6,PZEA9267-4;479755.769;9526560.871;260;0.3;Area remediada; ;2025;22.10162588;3;992;;0008-4-2025-897;0.3
